country_fr,iso3c,pop2018,date,test_unit,tests,cases,deaths,tests_7dravg,cases_7dravg,deaths_7dravg,ctratio_7dravg
Allemagne,DEU,82927922,2020-05-24,tests performed,NA,431,31,49255,478,39,0.0097
Allemagne,DEU,82927922,2020-05-25,NA,NA,289,10,NA,457,36,NA
Allemagne,DEU,82927922,2020-05-26,NA,NA,432,45,NA,464,36,NA
Allemagne,DEU,82927922,2020-05-27,NA,NA,362,47,NA,432,31,NA
Allemagne,DEU,82927922,2020-05-28,NA,NA,353,62,NA,429,29,NA
Allemagne,DEU,82927922,2020-05-29,NA,NA,741,39,NA,NA,NA,NA
Allemagne,DEU,82927922,2020-05-30,NA,NA,738,39,NA,NA,NA,NA
Allemagne,DEU,82927922,2020-05-31,NA,NA,286,11,NA,NA,NA,NA
Allemagne,DEU,82927922,2020-06-01,NA,NA,333,11,NA,NA,NA,NA
Allemagne,DEU,82927922,2020-06-02,NA,NA,213,11,NA,NA,NA,NA
Allemagne,DEU,82927922,2020-06-03,NA,NA,342,29,NA,NA,NA,NA
Danemark,DNK,5797446,2019-12-31,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-01,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-02,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-03,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-04,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-05,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-06,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-07,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-08,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-09,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-10,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-11,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-12,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-13,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-14,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-15,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-16,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-17,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-18,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-19,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-20,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-21,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-22,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-23,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-24,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-25,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-26,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-27,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-28,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-29,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-30,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-01-31,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-01,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-02,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-03,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-04,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-05,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-06,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-07,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-08,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-09,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-10,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-11,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-12,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-13,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-14,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-15,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-16,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-17,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-18,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-19,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-20,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-21,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-22,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-23,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-24,NA,NA,0,0,NA,0,0,NA
Danemark,DNK,5797446,2020-02-25,NA,NA,0,0,NA,1,0,NA
Danemark,DNK,5797446,2020-02-26,NA,NA,0,0,NA,1,0,NA
Danemark,DNK,5797446,2020-02-27,NA,NA,1,0,NA,1,0,NA
Danemark,DNK,5797446,2020-02-28,NA,NA,0,0,NA,1,0,NA
Danemark,DNK,5797446,2020-02-29,NA,NA,1,0,NA,3,0,NA
Danemark,DNK,5797446,2020-03-01,NA,NA,1,0,NA,3,0,NA
Danemark,DNK,5797446,2020-03-02,NA,NA,1,0,NA,4,0,NA
Danemark,DNK,5797446,2020-03-03,NA,NA,1,0,NA,5,0,NA
Danemark,DNK,5797446,2020-03-04,NA,NA,3,0,NA,15,0,NA
Danemark,DNK,5797446,2020-03-05,NA,NA,2,0,NA,37,0,NA
Danemark,DNK,5797446,2020-03-06,NA,NA,10,0,NA,72,0,NA
Danemark,DNK,5797446,2020-03-07,NA,NA,3,0,NA,94,0,NA
Danemark,DNK,5797446,2020-03-08,NA,NA,8,0,NA,112,0,NA
Danemark,DNK,5797446,2020-03-09,NA,NA,7,0,NA,114,0,NA
Danemark,DNK,5797446,2020-03-10,NA,NA,75,0,NA,120,0,NA
Danemark,DNK,5797446,2020-03-11,NA,NA,151,0,NA,117,0,NA
Danemark,DNK,5797446,2020-03-12,NA,NA,252,0,NA,109,1,NA
Danemark,DNK,5797446,2020-03-13,NA,NA,160,0,NA,86,1,NA
Danemark,DNK,5797446,2020-03-14,NA,NA,128,0,NA,68,1,NA
Danemark,DNK,5797446,2020-03-15,NA,NA,23,0,NA,64,1,NA
Danemark,DNK,5797446,2020-03-16,NA,NA,48,1,NA,71,2,NA
Danemark,DNK,5797446,2020-03-17,people tested,NA,57,0,NA,74,2,NA
Danemark,DNK,5797446,2020-03-18,people tested,NA,92,3,NA,75,3,NA
Danemark,DNK,5797446,2020-03-19,people tested,NA,91,0,NA,81,4,NA
Danemark,DNK,5797446,2020-03-20,people tested,2810,36,2,NA,87,4,NA
Danemark,DNK,5797446,2020-03-21,people tested,694,104,3,NA,104,5,NA
Danemark,DNK,5797446,2020-03-22,people tested,492,71,4,NA,113,6,NA
Danemark,DNK,5797446,2020-03-23,people tested,913,69,0,NA,125,7,NA
Danemark,DNK,5797446,2020-03-24,people tested,NA,65,11,955,143,8,0.1497
Danemark,DNK,5797446,2020-03-25,people tested,NA,131,8,947,160,8,0.169
Danemark,DNK,5797446,2020-03-26,people tested,1111,133,2,1019,181,8,0.1776
Danemark,DNK,5797446,2020-03-27,people tested,1294,153,7,803,198,10,0.2466
Danemark,DNK,5797446,2020-03-28,people tested,1535,169,11,923,216,12,0.234
Danemark,DNK,5797446,2020-03-29,people tested,1388,155,13,1051,244,12,0.2322
Danemark,DNK,5797446,2020-03-30,people tested,1180,194,7,1089,268,14,0.2461
Danemark,DNK,5797446,2020-03-31,people tested,2385,182,5,1350,282,15,0.2089
Danemark,DNK,5797446,2020-04-01,people tested,3013,283,13,1701,301,16,0.177
Danemark,DNK,5797446,2020-04-02,people tested,3145,247,14,1991,316,16,0.1587
Danemark,DNK,5797446,2020-04-03,people tested,4467,279,19,2445,328,16,0.1342
Danemark,DNK,5797446,2020-04-04,people tested,5540,371,16,3017,321,16,0.1064
Danemark,DNK,5797446,2020-04-05,people tested,3806,320,22,3362,295,15,0.0877
Danemark,DNK,5797446,2020-04-06,people tested,3182,292,18,3648,274,14,0.0751
Danemark,DNK,5797446,2020-04-07,people tested,4628,312,8,3969,258,13,0.065
Danemark,DNK,5797446,2020-04-08,people tested,5991,390,16,4394,234,14,0.0533
Danemark,DNK,5797446,2020-04-09,people tested,4675,331,15,4613,206,14,0.0447
Danemark,DNK,5797446,2020-04-10,people tested,2521,233,19,4335,183,13,0.0422
Danemark,DNK,5797446,2020-04-11,people tested,3040,184,10,3978,178,12,0.0447
Danemark,DNK,5797446,2020-04-12,people tested,2354,177,13,3770,179,13,0.0475
Danemark,DNK,5797446,2020-04-13,people tested,1974,178,13,3598,178,12,0.0495
Danemark,DNK,5797446,2020-04-14,people tested,1820,144,12,3196,173,12,0.0541
Danemark,DNK,5797446,2020-04-15,people tested,3793,193,14,2882,171,11,0.0593
Danemark,DNK,5797446,2020-04-16,people tested,4668,170,10,2881,169,10,0.0587
Danemark,DNK,5797446,2020-04-17,people tested,4644,198,12,3185,176,11,0.0553
Danemark,DNK,5797446,2020-04-18,people tested,4413,194,15,3381,171,10,0.0506
Danemark,DNK,5797446,2020-04-19,people tested,2840,169,10,3450,162,10,0.047
Danemark,DNK,5797446,2020-04-20,people tested,1967,142,9,3449,172,10,0.0499
Danemark,DNK,5797446,2020-04-21,people tested,4299,131,9,3803,170,10,0.0447
Danemark,DNK,5797446,2020-04-22,people tested,7922,180,6,4393,169,9,0.0385
Danemark,DNK,5797446,2020-04-23,people tested,8156,217,14,4892,165,9,0.0337
Danemark,DNK,5797446,2020-04-24,people tested,8708,161,10,5472,157,8,0.0287
Danemark,DNK,5797446,2020-04-25,people tested,11409,137,9,6472,155,8,0.0239
Danemark,DNK,5797446,2020-04-26,people tested,10177,235,15,7520,157,8,0.0209
Danemark,DNK,5797446,2020-04-27,people tested,8895,130,4,8509,137,8,0.0161
Danemark,DNK,5797446,2020-04-28,people tested,11036,123,5,9472,135,8,0.0143
Danemark,DNK,5797446,2020-04-29,people tested,13216,153,7,10228,139,9,0.0136
Danemark,DNK,5797446,2020-04-30,people tested,13103,157,9,10935,139,9,0.0127
Danemark,DNK,5797446,2020-05-01,people tested,13411,150,9,11607,139,8,0.012
Danemark,DNK,5797446,2020-05-02,people tested,15336,153,10,12168,132,8,0.0108
Danemark,DNK,5797446,2020-05-03,people tested,11887,96,11,12412,130,7,0.0105
Danemark,DNK,5797446,2020-05-04,people tested,10992,116,8,12712,130,6,0.0102
Danemark,DNK,5797446,2020-05-05,people tested,12947,147,9,12985,129,5,0.0099
Danemark,DNK,5797446,2020-05-06,people tested,12942,151,7,12945,120,5,0.0093
Danemark,DNK,5797446,2020-05-07,people tested,13800,162,3,13045,110,4,0.0084
Danemark,DNK,5797446,2020-05-08,people tested,14008,100,6,13130,98,5,0.0075
Danemark,DNK,5797446,2020-05-09,people tested,10496,135,6,12439,90,5,0.0072
Danemark,DNK,5797446,2020-05-10,people tested,8850,101,4,12005,82,4,0.0068
Danemark,DNK,5797446,2020-05-11,people tested,8726,110,3,11681,77,4,0.0066
Danemark,DNK,5797446,2020-05-12,people tested,7700,84,5,10932,71,4,0.0065
Danemark,DNK,5797446,2020-05-13,people tested,11452,78,4,10719,65,3,0.0061
Danemark,DNK,5797446,2020-05-14,people tested,12274,76,6,10501,65,3,0.0062
Danemark,DNK,5797446,2020-05-15,people tested,10903,46,4,10057,64,3,0.0064
Danemark,DNK,5797446,2020-05-16,people tested,10593,78,0,10071,67,3,0.0067
Danemark,DNK,5797446,2020-05-17,people tested,9221,67,5,10124,63,3,0.0062
Danemark,DNK,5797446,2020-05-18,people tested,5691,69,4,9691,62,3,0.0064
Danemark,DNK,5797446,2020-05-19,people tested,7800,41,1,9705,62,2,0.0064
Danemark,DNK,5797446,2020-05-20,people tested,9857,76,3,9477,60,2,0.0063
Danemark,DNK,5797446,2020-05-21,people tested,13050,73,3,9588,55,2,0.0057
Danemark,DNK,5797446,2020-05-22,people tested,8870,65,7,9297,52,2,0.0056
Danemark,DNK,5797446,2020-05-23,people tested,8679,48,0,9024,47,1,0.0052
Danemark,DNK,5797446,2020-05-24,people tested,8800,59,0,8964,52,1,0.0058
Danemark,DNK,5797446,2020-05-25,people tested,6855,71,1,9130,49,1,0.0054
Danemark,DNK,5797446,2020-05-26,people tested,8704,27,1,9259,44,2,0.0048
Danemark,DNK,5797446,2020-05-27,people tested,13230,41,0,9741,45,2,0.0046
Danemark,DNK,5797446,2020-05-28,people tested,4243,52,2,8483,44,2,0.0052
Danemark,DNK,5797446,2020-05-29,people tested,20061,32,3,10082,NA,NA,NA
Danemark,DNK,5797446,2020-05-30,people tested,9924,81,0,10260,NA,NA,NA
Danemark,DNK,5797446,2020-05-31,people tested,8127,40,3,10163,NA,NA,NA
Danemark,DNK,5797446,2020-06-01,people tested,6388,36,3,10097,NA,NA,NA
Danemark,DNK,5797446,2020-06-02,NA,NA,30,2,NA,NA,NA,NA
Danemark,DNK,5797446,2020-06-03,NA,NA,35,4,NA,NA,NA,NA
Espagne,ESP,46723749,2019-12-31,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-01,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-02,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-03,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-04,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-05,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-06,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-07,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-08,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-09,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-10,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-11,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-12,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-13,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-14,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-15,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-16,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-17,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-18,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-19,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-20,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-21,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-22,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-23,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-24,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-25,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-26,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-27,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-28,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-29,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-30,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-01-31,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-01,NA,NA,1,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-02,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-03,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-04,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-05,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-06,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-07,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-08,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-09,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-10,NA,NA,1,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-11,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-12,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-13,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-14,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-15,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-16,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-17,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-18,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-19,NA,NA,0,0,NA,0,0,NA
Espagne,ESP,46723749,2020-02-20,NA,NA,0,0,NA,1,0,NA
Espagne,ESP,46723749,2020-02-21,NA,NA,0,0,NA,2,0,NA
Espagne,ESP,46723749,2020-02-22,NA,NA,0,0,NA,5,0,NA
Espagne,ESP,46723749,2020-02-23,NA,NA,0,0,NA,7,0,NA
Espagne,ESP,46723749,2020-02-24,NA,NA,0,0,NA,11,0,NA
Espagne,ESP,46723749,2020-02-25,NA,NA,1,0,NA,19,0,NA
Espagne,ESP,46723749,2020-02-26,NA,NA,6,0,NA,27,0,NA
Espagne,ESP,46723749,2020-02-27,NA,NA,8,0,NA,37,0,NA
Espagne,ESP,46723749,2020-02-28,NA,NA,18,0,NA,47,0,NA
Espagne,ESP,46723749,2020-02-29,NA,NA,19,0,NA,71,0,NA
Espagne,ESP,46723749,2020-03-01,NA,NA,28,0,NA,101,1,NA
Espagne,ESP,46723749,2020-03-02,NA,NA,54,0,NA,145,1,NA
Espagne,ESP,46723749,2020-03-03,NA,NA,56,0,NA,199,1,NA
Espagne,ESP,46723749,2020-03-04,NA,NA,75,0,NA,301,4,NA
Espagne,ESP,46723749,2020-03-05,NA,NA,81,1,NA,430,5,NA
Espagne,ESP,46723749,2020-03-06,NA,NA,183,2,NA,583,7,NA
Espagne,ESP,46723749,2020-03-07,NA,NA,233,2,NA,775,12,NA
Espagne,ESP,46723749,2020-03-08,NA,NA,330,0,NA,982,17,NA
Espagne,ESP,46723749,2020-03-09,NA,NA,433,0,NA,1242,19,NA
Espagne,ESP,46723749,2020-03-10,NA,NA,772,23,NA,1423,40,NA
Espagne,ESP,46723749,2020-03-11,NA,NA,975,7,NA,1671,40,NA
Espagne,ESP,46723749,2020-03-12,NA,NA,1153,12,NA,2059,65,NA
Espagne,ESP,46723749,2020-03-13,NA,NA,1531,37,NA,2473,79,NA
Espagne,ESP,46723749,2020-03-14,NA,NA,1683,37,NA,2907,98,NA
Espagne,ESP,46723749,2020-03-15,NA,NA,2144,15,NA,3444,126,NA
Espagne,ESP,46723749,2020-03-16,NA,NA,1706,152,NA,3833,170,NA
Espagne,ESP,46723749,2020-03-17,NA,NA,2503,21,NA,4253,205,NA
Espagne,ESP,46723749,2020-03-18,NA,NA,3694,182,NA,4994,268,NA
Espagne,ESP,46723749,2020-03-19,NA,NA,4047,107,NA,5688,315,NA
Espagne,ESP,46723749,2020-03-20,NA,NA,4569,169,NA,6389,405,NA
Espagne,ESP,46723749,2020-03-21,NA,NA,5446,235,NA,7048,475,NA
Espagne,ESP,46723749,2020-03-22,NA,NA,4866,324,NA,7448,551,NA
Espagne,ESP,46723749,2020-03-23,NA,NA,4646,394,NA,7670,623,NA
Espagne,ESP,46723749,2020-03-24,NA,NA,7691,462,NA,7837,687,NA
Espagne,ESP,46723749,2020-03-25,NA,NA,8553,514,NA,7902,737,NA
Espagne,ESP,46723749,2020-03-26,NA,NA,8954,738,NA,7739,785,NA
Espagne,ESP,46723749,2020-03-27,NA,NA,9181,655,NA,7543,803,NA
Espagne,ESP,46723749,2020-03-28,NA,NA,8244,769,NA,7271,845,NA
Espagne,ESP,46723749,2020-03-29,NA,NA,6424,832,NA,7045,868,NA
Espagne,ESP,46723749,2020-03-30,NA,NA,5813,838,NA,6917,865,NA
Espagne,ESP,46723749,2020-03-31,NA,NA,8145,812,NA,6611,841,NA
Espagne,ESP,46723749,2020-04-01,NA,NA,7413,849,NA,6191,816,NA
Espagne,ESP,46723749,2020-04-02,NA,NA,7583,864,NA,5930,801,NA
Espagne,ESP,46723749,2020-04-03,NA,NA,7272,950,NA,5667,786,NA
Espagne,ESP,46723749,2020-04-04,NA,NA,6663,932,NA,5277,748,NA
Espagne,ESP,46723749,2020-04-05,NA,NA,5533,809,NA,4975,701,NA
Espagne,ESP,46723749,2020-04-06,NA,NA,3667,674,NA,4741,658,NA
Espagne,ESP,46723749,2020-04-07,NA,NA,5209,637,NA,4650,651,NA
Espagne,ESP,46723749,2020-04-08,NA,NA,5583,743,NA,4351,633,NA
Espagne,ESP,46723749,2020-04-09,NA,NA,5745,757,NA,4186,640,NA
Espagne,ESP,46723749,2020-04-10,NA,NA,4537,683,NA,3911,620,NA
Espagne,ESP,46723749,2020-04-11,NA,NA,4550,605,NA,3808,606,NA
Espagne,ESP,46723749,2020-04-12,NA,NA,3899,510,NA,3706,600,NA
Espagne,ESP,46723749,2020-04-13,tests performed,NA,3030,619,NA,3047,586,NA
Espagne,ESP,46723749,2020-04-14,tests performed,NA,3116,517,NA,2931,554,NA
Espagne,ESP,46723749,2020-04-15,tests performed,NA,4424,787,NA,2908,542,NA
Espagne,ESP,46723749,2020-04-16,tests performed,NA,3820,617,NA,2606,492,NA
Espagne,ESP,46723749,2020-04-17,tests performed,NA,3818,585,NA,2477,466,NA
Espagne,ESP,46723749,2020-04-18,tests performed,NA,3836,565,NA,2233,435,NA
Espagne,ESP,46723749,2020-04-19,tests performed,NA,-713,410,NA,2043,408,NA
Espagne,ESP,46723749,2020-04-20,tests performed,NA,2218,399,10529,2380,391,0.226
Espagne,ESP,46723749,2020-04-21,tests performed,NA,2951,430,10529,2300,334,0.2184
Espagne,ESP,46723749,2020-04-22,tests performed,NA,2312,435,10529,2096,363,0.1991
Espagne,ESP,46723749,2020-04-23,tests performed,NA,2916,440,10529,1887,365,0.1792
Espagne,ESP,46723749,2020-04-24,tests performed,NA,2114,367,15466,1648,341,0.1066
Espagne,ESP,46723749,2020-04-25,tests performed,NA,2506,378,20403,1544,329,0.0757
Espagne,ESP,46723749,2020-04-26,tests performed,NA,1641,288,25340,1362,314,0.0537
Espagne,ESP,46723749,2020-04-27,tests performed,NA,1660,0,30276,1261,296,0.0417
Espagne,ESP,46723749,2020-04-28,tests performed,NA,1525,632,35213,1091,320,0.031
Espagne,ESP,46723749,2020-04-29,tests performed,NA,847,453,40150,1021,256,0.0254
Espagne,ESP,46723749,2020-04-30,tests performed,NA,1241,268,45087,1026,226,0.0228
Espagne,ESP,46723749,2020-05-01,tests performed,NA,1387,281,44239,980,218,0.0222
Espagne,ESP,46723749,2020-05-02,tests performed,NA,1234,276,43392,950,204,0.0219
Espagne,ESP,46723749,2020-05-03,tests performed,NA,935,164,42544,880,197,0.0207
Espagne,ESP,46723749,2020-05-04,tests performed,NA,466,164,41697,1234,194,0.0296
Espagne,ESP,46723749,2020-05-05,tests performed,NA,1039,185,40849,1224,188,0.03
Espagne,ESP,46723749,2020-05-06,tests performed,NA,880,244,40002,1144,187,0.0286
Espagne,ESP,46723749,2020-05-07,tests performed,NA,921,213,39154,1081,178,0.0276
Espagne,ESP,46723749,2020-05-08,tests performed,NA,1173,181,39565,1071,179,0.0271
Espagne,ESP,46723749,2020-05-09,tests performed,NA,743,227,39976,995,173,0.0249
Espagne,ESP,46723749,2020-05-10,tests performed,NA,3416,143,40386,962,155,0.0238
Espagne,ESP,46723749,2020-05-11,tests performed,NA,393,123,40797,568,147,0.0139
Espagne,ESP,46723749,2020-05-12,tests performed,NA,482,176,41207,548,138,0.0133
Espagne,ESP,46723749,2020-05-13,tests performed,NA,439,184,41618,541,123,0.013
Espagne,ESP,46723749,2020-05-14,tests performed,NA,849,217,42029,552,112,0.0131
Espagne,ESP,46723749,2020-05-15,tests performed,NA,643,138,42190,500,88,0.0119
Espagne,ESP,46723749,2020-05-16,tests performed,NA,515,104,42350,663,167,0.0157
Espagne,ESP,46723749,2020-05-17,tests performed,NA,652,87,42511,656,159,0.0154
Espagne,ESP,46723749,2020-05-18,tests performed,NA,256,59,42672,632,157,0.0148
Espagne,ESP,46723749,2020-05-19,tests performed,NA,431,69,42833,542,-125,0.0127
Espagne,ESP,46723749,2020-05-20,tests performed,NA,518,110,42994,603,-94,0.014
Espagne,ESP,46723749,2020-05-21,tests performed,NA,482,52,43155,602,-110,0.0139
Espagne,ESP,46723749,2020-05-22,tests performed,NA,1787,688,43413,696,-117,0.016
Espagne,ESP,46723749,2020-05-23,tests performed,NA,466,50,43672,534,-215,0.0122
Espagne,ESP,46723749,2020-05-24,tests performed,NA,482,74,43930,563,-222,0.0128
Espagne,ESP,46723749,2020-05-25,tests performed,NA,-372,-1918,44188,522,-232,0.0118
Espagne,ESP,46723749,2020-05-26,tests performed,NA,859,283,44446,605,158,0.0136
Espagne,ESP,46723749,2020-05-27,tests performed,NA,510,1,44704,525,118,0.0117
Espagne,ESP,46723749,2020-05-28,tests performed,NA,1137,1,44962,NA,NA,NA
Espagne,ESP,46723749,2020-05-29,NA,NA,658,2,NA,NA,NA,NA
Espagne,ESP,46723749,2020-05-30,NA,NA,664,4,NA,NA,NA,NA
Espagne,ESP,46723749,2020-05-31,NA,NA,201,2,NA,NA,NA,NA
Espagne,ESP,46723749,2020-06-01,NA,NA,209,813,NA,NA,NA,NA
Espagne,ESP,46723749,2020-06-02,NA,NA,294,0,NA,NA,NA,NA
Estonie,EST,1320884,2019-12-31,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-01,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-02,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-03,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-04,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-05,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-06,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-07,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-08,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-09,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-10,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-11,NA,NA,0,0,NA,0,0,NA
Estonie,EST,1320884,2020-01-12,NA,NA,0,0,NA,0,0,NA
